Variables: 000001010000000000000000000101100000001000010010010000010000100000100100000000000110000000000101000100100110000010111001010000000100101011001000100001010101010011110101000100100000001100000000001000111 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 110011 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 10 2 5 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

Variables: 000011010100000000000000000101001010001000010011010000010000100100100100000000010110000000000100000100000110011000000010000100000000100000000000110110000100001000010101010100100000001100000100001000101 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 110101 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 16 2 5 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

Variables: 000011010000000000000000000101101000001000010011010000010000100100100100000000010110000000000101000000000110011001000110000100000101010011000000100100000000010100000000010100100001000101010101001000101 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 110101 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 14 2 6 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

Variables: 000011010100000000000000000101100000001000010011010000010000000000100100000000000110000000000101000000000110011000000010000100000000100000000000110110000100000000000010000000000000001100100000000000111 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 110001 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 10 2 5 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

Variables: 000001010000000000000000000101100000001000010010010000010000100000100100000000000110000000000101000100100110000010111001010000000100101011001000100001010101010011110101000100100000001100000000001000111 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 110100 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 10 2 5 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

Variables: 000011010000000000000000000101100000001000010011010000010000000000100100000000000110000000000101000000000100011000000000000100000000100000000000100000000000000000000010000000000000001101000000001000100 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 110101 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 16 2 5 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

Variables: 000001010000000000000000000101100000001000010010010000010000100000100100000000000110000000000101000100100110000010111001010000000100101011001000100001010101010011110101000100100000001100000000001000111 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 110111 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 10 2 5 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

Variables: 000011010000000000000000000101100100001000010011010000010000000000100100000000000110000000000101000000000100011000000000000100000000100000000000100000000000000000000010000000000000001101000000001000100 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 110111 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 11 2 6 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

Variables: 000011010000000000000000000101100000101000010011010000010000001000100100000000000110000000000100000100000100011000000000000000000000100000000000110111000100001000010101010100000000001100000000001000100 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 110101 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 13 2 5 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

Variables: 000011010000000000000000000101100000001000010011010000010000100000100100000000100110000000000101000000000110011000000010000100000000100000000000110110000100000000000010000000000000001100100000000000111 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 110010 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 10 2 5 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

Variables: 000001010000000000000000000101100000001000010010010000010000100000100100000000000110000000000001000000000100011000000000001000000000100000000000100001010101010011110101000100100000001100000000001000111 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 110001 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 13 2 5 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

Variables: 000001010000000000000000000101100000001000010010010000010000101000100100000000000110000000000101000100100110000010111001010000000100101011001000100001000101010011110101000100100000001100000000001000111 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 110110 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}
,Variables: 10 2 5 Objectives: 0.0 0.0 0.0 Constraints: 	AlgorithmAttributes: {}

